normalized_url,origins,kind,checked_at,http,final_url,robots,result,signals,content_type,bytes,truncated,note,verification,error
https://www.farmacias.es/malaga/abiertas-ahora,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.farmacias.es/malaga/fuengirola,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.farmacias.es/malaga/malaga,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.farmacias.es/malaga/marbella,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.farmacias.es/malaga/torremolinos,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.frigiliana.es/,registry:municipal-frigiliana:url,fuente o página informativa,2026-09-07T20:17:46Z,200,https://frigiliana.es/,permitido,HTTP 200,,text/html; charset=UTF-8,205188,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.fuengirola.es/,historial del usuario; registry:municipal-fuengirola:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.fuengirola.es/agenda,registry:src-agenda-fuengirola:url,fuente o página informativa,2026-09-07T20:17:52Z,200,https://www.fuengirola.es/agenda/,permitido,HTTP 200,Event JSON-LD,text/html; charset=UTF-8,459865,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.fuengirola.es/concejalia/concejalia-de-deportes,historial del usuario; sports:fuengirola-deportes:primary_url; sports:fuengirola-deportes:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.fundacionunicaja.com/cultura,historial del usuario; registry:fundacion-unicaja-cultura:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,cuerpo truncado,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.fycma.com/,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,cuerpo truncado,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.google.com/maps/search?api=1&query={direccion_encoded},historial del usuario,plantilla o ejemplo incompleto,2026-09-07T19:23:28Z,,,,no procede solicitar como agenda,,,,,plantilla o ejemplo incompleto,comprobación independiente de URL; extractor no ejecutado,
https://www.i-sierradelasnieves.com/eventos,historial del usuario; registry:src-eventos-sierra-de-las-nieves:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.icofma.es/es,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.icofma.es/farmacias-de-guardia,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.ine.es/daco/daco42/codmun/26codmun.xlsx,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.instagram.com/barlagarrapata,historial del usuario,red social,2026-09-07T20:17:54Z,,,prohibido,excluida por robots,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.instagram.com/core.disco,historial del usuario,red social,2026-09-07T20:17:54Z,,,prohibido,excluida por robots,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.instagram.com/roadhousemlg,historial del usuario,red social,2026-09-07T20:17:54Z,,,prohibido,excluida por robots,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.instagram.com/zzpub,historial del usuario,red social,2026-09-07T20:17:54Z,,,prohibido,excluida por robots,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.ironman.com/im703-malaga,historial del usuario; sports:ironman-malaga:primary_url; sports:ironman-malaga:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,jsonld_event,,,,cuerpo truncado,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.juntadeandalucia.es/cultura/aaiicc/teatros/teatro-canovas,historial del usuario; registry:teatro-canovas:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.juntadeandalucia.es/cultura/agendaculturaldeandalucia/malaga,historial del usuario; registry:src-junta-agenda-malaga:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.juntadeandalucia.es/organismos/culturaydeporte/areas/deporte/entidades-deportivas/registro-entidades-deportivas.html,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.koobin.com/deportes/malaga,sports:koobin-deportes:primary_url; sports:koobin-deportes:url,fuente o página informativa,2026-09-07T20:17:54Z,403,https://www.koobin.com/deportes/malaga,permitido,HTTP 403,,application/xml,111,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.lacocheracabaret.com/,historial del usuario; registry:cochera-cabaret:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.laliga.com/clubes/malaga-cf/proximos-partidos,historial del usuario; sports:laliga-malaga:primary_url; sports:laliga-malaga:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,jsonld_event,,,,cuerpo truncado,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.lanocheenblancomalaga.com/programa,registry:src-noche-blanco:url,fuente o página informativa,2026-09-07T20:17:55Z,200,https://www.lanocheenblancomalaga.com/programa/,permitido,HTTP 200,,text/html; charset=UTF-8,120945,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.latermicamalaga.com/,historial del usuario; registry:la-termica:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.latermicamalaga.com/agenda,historial del usuario; scraping:La Térmica:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.latermicamalaga.com/programacion,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.es/,registry:auditorio-edgar-neville:url,fuente o página informativa,2026-09-07T20:17:56Z,,,no verificable (403),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malaga.es/cultura/agenda,scraping:Diputación de Málaga Cultura:url,fuente o página informativa,2026-09-07T20:17:56Z,,,no verificable (403),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malaga.es/culturama/2157/agenda,historial del usuario; legacy:culturama-diputacion:chosen_entrypoint; registry:src-culturama-agenda:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.es/delegacioncultura/487/agenda,registry:src-delegacion-de-cultura:url,fuente o página informativa,2026-09-07T20:17:56Z,,,no verificable (403),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malaga.es/deportes,sports:diputacion-deportes:primary_url; sports:diputacion-deportes:url,fuente o página informativa,2026-09-07T20:17:56Z,,,no verificable (403),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malaga.es/deportes/1321/agenda,historial del usuario; sports:diputacion-malaga-deportes:primary_url; sports:diputacion-malaga-deportes:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.es/deportes/1322/programas,historial del usuario; sports:diputacion-malaga-deportes:secondary_urls,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.es/es/laprovincia/3315/agenda,historial del usuario; registry:src-agenda-provincial:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.es/mva,historial del usuario; registry:mva:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.eu/,historial del usuario; registry:agenda-malaga-ayuntamiento:url; registry:auditorio-cortijo-torres:url; registry:auditorio-eduardo-ocon:url; registry:ayto-malaga:url; registry:feria-malaga:url; registry:malaga-forum:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.eu/deportes,registry:carreras-populares-malaga:url,fuente o página informativa,2026-09-07T20:17:56Z,404,https://www.malaga.eu/deportes,permitido,HTTP 404,,text/html,78,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malaga.eu/eventos,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.eu/la-ciudad/agenda,historial del usuario; legacy:agenda-municipal:chosen_entrypoint; registry:src-agenda-municipal-malaga:url; scraping:Agenda Municipal Málaga:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.eu/la-ciudad/agenda/index.html?mas=true&pageNum=1,historial del usuario; legacy:agenda-municipal:fallback_entrypoint,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malaga.eu/la-ciudad/agenda/index.html?mas=true&pageNum=N,historial del usuario,fuente o página informativa,2026-09-07T20:17:56Z,200,https://www.malaga.eu/la-ciudad/agenda/index.html?mas=true&pageNum=N,permitido,HTTP 200,,text/html;charset=UTF-8,110132,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.malagacf.com/,historial del usuario; registry:malaga-cf:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malagacf.com/calendario,sports:malagacf:primary_url; sports:malagacf:url,fuente o página informativa,2026-09-07T20:17:57Z,200,https://www.malagacf.com/,permitido,HTTP 200,,text/html; charset=utf-8,338492,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,timeout
https://www.malagacf.com/partidos,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.malagaentradas.com/,historial del usuario; registry:malagaentradas:url; registry:src-malaga-entradas:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.maratonmalaga.com/,historial del usuario; sports:maraton-malaga:primary_url; sports:maraton-malaga:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.marbella.es/,historial del usuario; registry:municipal-marbella:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.marbella.es/agenda.html,registry:src-agenda-marbella:url,fuente o página informativa,2026-09-07T20:17:58Z,200,https://www.marbella.es/agenda.html,permitido,HTTP 200,,text/html; charset=utf-8,371128,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.marbella.es/web/deportes/inicio.html,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.marenostrumfuengirola.com/,historial del usuario; registry:marenostrum-fuengirola:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.mientrada.net/eventos/categoria/auditorio-edgar-neville,historial del usuario; legacy:mientrada-edgar-neville:chosen_entrypoint,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,jsonld_event;rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.mientrada.net/eventos/categoria/culturama,registry:src-mientrada-culturama:url,fuente o página informativa,2026-09-07T20:17:59Z,200,https://www.mientrada.net/eventos/categoria/culturama/,permitido,HTTP 200,,text/html; charset=UTF-8,87955,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.mientrada.net/local/teatro-ciudad-de-marbella,historial del usuario; legacy:mientrada-marbella:chosen_entrypoint,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.mijas.es/,historial del usuario; registry:municipal-mijas:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.mijas.es/portal/cultura/agenda-cultural,registry:src-agenda-mijas:url,fuente o página informativa,2026-09-07T20:17:59Z,200,https://www.mijas.es/portal/cultura/agenda-cultural/,permitido,HTTP 200,,text/html; charset=UTF-8,95364,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.museopicassomalaga.org/,historial del usuario; registry:agenda-familiar-museos-malaga:url; registry:museo-picasso:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.museopicassomalaga.org/actividades,scraping:Museo Picasso Málaga:url,fuente o página informativa,2026-09-07T20:18:00Z,200,https://www.museopicassomalaga.org/actividades,permitido,HTTP 200,,text/html; charset=utf-8,55673,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.museopicassomalaga.org/es/actividades,registry:src-picasso-p:url,fuente o página informativa,2026-09-07T20:18:01Z,200,https://www.museopicassomalaga.org/es/actividades,permitido,HTTP 200,,text/html; charset=utf-8,55673,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.museosdeandalucia.es/web/museodemalaga,historial del usuario; registry:museo-malaga:url,fuente o página informativa,2026-09-07,ssl_error,,permitido,URL comprobada por Lovable,,,,,"HTTPSConnectionPool(host='www.museosdeandalucia.es', port=443): Max retries exceeded with url: /web/museodemalaga (Cause",resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.nerja.es/,historial del usuario; registry:municipal-nerja:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.nocheenblancomalaga.com/,historial del usuario; registry:noche-en-blanco:url,fuente o página informativa,2026-09-07,conn_error,,permitido,URL comprobada por Lovable,,,,,"HTTPSConnectionPool(host='www.nocheenblancomalaga.com', port=443): Max retries exceeded with url: / (Caused by NameResol",resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.ojen.es/,historial del usuario; registry:municipal-ojen:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.paris15.es/eventos,historial del usuario; registry:paris15:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.pizarra.es/,historial del usuario; registry:municipal-pizarra:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.pizarra.es/agenda.php,registry:src-agenda-pizarra-p:url,fuente o página informativa,2026-09-07T20:18:01Z,200,https://www.pizarra.es/agenda.php,sin robots.txt (404),HTTP 200,,text/html,329847,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.pueblosblancosmusicfestival.com/,registry:src-pueblos-blancos:url,fuente o página informativa,2026-09-07T20:18:01Z,200,https://www.pueblosblancosmusicfestival.com/,permitido,HTTP 200,,text/html; charset=UTF-8,524288,True,cuerpo limitado; no acredita contenido completo,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.rfaf.es/,historial del usuario,fuente o página informativa,2026-09-07,,,prohibido,URL comprobada por Lovable,,,,,robots.txt prohibe la ruta al agente,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.rfaf.es/pnfg/NPcd/NFG_CmpJornada?cod_primaria=1000120,historial del usuario,fuente o página informativa,2026-09-07,,,prohibido,URL comprobada por Lovable,,,,,robots.txt prohibe la ruta al agente,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.rfaf.es/pnfg/NPcd/NFG_LstCompeticiones_Vis?cod_primaria=1000123,historial del usuario,fuente o página informativa,2026-09-07,,,prohibido,URL comprobada por Lovable,,,,,robots.txt prohibe la ruta al agente,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.rfaf.es/pnfg/NPcd/NFG_VisualizarCalendario,sports:rfaf-malaga:primary_url; sports:rfaf-malaga:url,fuente o página informativa,2026-09-07T20:18:01Z,,,prohibido,excluida por robots,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.rincondelavictoria.es/,historial del usuario; registry:municipal-rincon:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.rincondelavictoria.es/eventos,registry:src-eventos-rincon-p:url,fuente o página informativa,2026-09-07T20:18:01Z,200,https://www.rincondelavictoria.es/eventos,permitido,HTTP 200,,text/html; charset=UTF-8,96787,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.ronda.es/,historial del usuario; registry:municipal-ronda:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.serraniaderonda.com/portal/es/eventos.php,historial del usuario; legacy:serrania-ronda:chosen_entrypoint; registry:src-eventos-serrania-de-ronda:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.sportmaniacs.com/,historial del usuario,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.sportmaniacs.com/es/events?province=malaga,sports:sportmaniacs:primary_url; sports:sportmaniacs:url,fuente o página informativa,2026-09-07T20:18:02Z,404,https://sportmaniacs.com/es/events?province=malaga?province=malaga,permitido,HTTP 404,,text/html; charset=UTF-8,28602,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.teatrocervantes.com/,historial del usuario; registry:teatro-cervantes:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es,auditoría Lovable:URL adicional descubierta,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es/...,historial del usuario,plantilla o ejemplo incompleto,2026-09-07T19:23:58Z,,,,no procede solicitar como agenda,,,,,plantilla o ejemplo incompleto,comprobación independiente de URL; extractor no ejecutado,
https://www.teatrocervantes.com/es/genero/musica/temporada-2025-26,historial del usuario; legacy:teatro-cervantes:entrypoints_detected,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es/programacion,historial del usuario; legacy:teatro-cervantes:chosen_entrypoint; legacy:teatro-cervantes:entrypoints_detected; registry:src-teatro-cervantes-p:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es/programacion/factoria-echegaray,historial del usuario; legacy:teatro-cervantes:entrypoints_detected,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es/programacion/teatro-cervantes,historial del usuario,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.com/es/programacion/teatro-echegaray,historial del usuario; legacy:teatro-cervantes:entrypoints_detected; legacy:teatro-cervantes:fallback_entrypoint,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatrocervantes.es/programacion,scraping:Teatro Cervantes:url,fuente o página informativa,2026-09-07T20:18:02Z,403,https://www.teatrocervantes.es/programacion,permitido,HTTP 403,,text/html; charset=UTF-8,5427,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.teatrodelsoho.com/,historial del usuario; registry:teatro-soho:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.teatroechegaray.es/programacion,scraping:Teatro Echegaray:url,fuente o página informativa,2026-09-07T20:18:03Z,,,no verificable (403),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.torremolinos.es/,historial del usuario; registry:municipal-torremolinos:url,fuente o página informativa,2026-09-07,,,prohibido,URL comprobada por Lovable,,,,,robots.txt prohibe la ruta al agente,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.torremolinoscultura.es/eventos/getforcategory/actividades-para-todos-los-publicos,historial del usuario; legacy:torremolinos-cultura:chosen_entrypoint,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.torrox.es/,registry:municipal-torrox:url,fuente o página informativa,2026-09-07T20:18:03Z,,,no verificable (tls_error),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.triatlondemalaga.com/calendario,sports:triatlon-malaga:primary_url; sports:triatlon-malaga:url,fuente o página informativa,2026-09-07T20:18:03Z,,,no verificable (connection_error),robots no verificable; contenido no solicitado,,,,,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.uma.es/servicio-cultura/info/111568/contenedor-cultural/,historial del usuario; registry:contenedor-uma:url,fuente o página informativa,2026-09-07T20:18:26Z,404,https://www.uma.es/servicio-cultura/info/111568/contenedor-cultural/,sin robots.txt (404),HTTP 404,rss,text/html; charset=utf-8,69792,False,,recomprobación independiente 2026-09-07 (sustitución/ICS verificada),
https://www.unicajabaloncesto.com/,historial del usuario; registry:unicaja-baloncesto:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.unicajabaloncesto.com/calendario,historial del usuario; sports:unicaja-baloncesto:primary_url; sports:unicaja-baloncesto:url; sports:unicaja:primary_url; sports:unicaja:url,fuente o página informativa,2026-09-07T20:18:25Z,200,https://www.unicajabaloncesto.com/calendario,permitido,HTTP 200,,text/html; charset=UTF-8,192976,False,,recomprobación independiente 2026-09-07 (sustitución/ICS verificada),
https://www.unicajabaloncesto.com/calendario/ics,historial del usuario,fuente o página informativa,2026-09-07T20:18:26Z,200,https://www.unicajabaloncesto.com/calendario/ics,permitido,HTTP 200,ICS,text/calendar; charset=utf-8,11529,False,,recomprobación independiente 2026-09-07 (sustitución/ICS verificada),
https://www.unicajabaloncesto.com/en/schedule,historial del usuario; sports:unicaja-baloncesto:secondary_urls,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.velezmalaga.es/,historial del usuario; registry:municipal-velez:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.velezmalaga.es/index.php?mod=agendadeactividades,registry:src-agenda-velez-malaga:url,fuente o página informativa,2026-09-07T20:18:03Z,200,https://www.velezmalaga.es/index.php?mod=agendadeactividades,permitido,HTTP 200,,text/html; charset=UTF-8,105726,False,,recomprobación independiente en el entorno de auditoría de Lovable (2026-09-07); extractor no ejecutado,
https://www.velezmalaga.es/index.php?mod=agendadeactividades&tag=teatro,historial del usuario; legacy:velez-teatro:chosen_entrypoint,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.visitacostadelsol.com/agenda,historial del usuario; registry:src-visit-costa-del-sol:url,fuente o página informativa,2026-09-07,403,,permitido,URL comprobada por Lovable,,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
https://www.weekendbeach.es/,historial del usuario; registry:src-weekend-beach:url; registry:weekend-beach:url,fuente o página informativa,2026-09-07,200,,permitido,URL comprobada por Lovable,rss;wp,,,,,resultado reutilizado de la comprobación de Lovable; extractor no acreditado por HTTP,
